Customer_ID,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary
15574213,Wilson,789,France,Female,53,1,"€ 5,036.39"
15718852,Uren,794,French,Male,56,9,"€ 71,776.76"
15583840,Okechukwu,587,Germany,Male,35,5,"€ 23,481.69"
15782418,Ku,589,Germany,Female,19,9,"€ 143,022.31"
15813504,Onyemachukwu,543,Germany,Female,25,1,"€ 161,407.48"
15711314,Kao,589,Spain,Female,45,1,"€ 125,939.22"
15621064,Russell,701,Germany,Male,23,5,"€ 76,611.33"
15627847,Woronoff,850,FRA,Male,40,6,"€ 136,985.08"
15588090,Ferri,726,Germany,Female,51,8,"€ 140,937.91"
15735270,Ruggiero,767,Spain,Male,47,2,"€ 48,161.18"
15671804,Wilding,648,Spain,Male,36,8,"€ 130,041.45"
15753215,Yashina,651,Spain,Female,36,8,"€ 91,652.43"
15789941,Yevseyev,633,FRA,Female,36,6,"€ 125,961.48"
15691061,Rapuokwu,740,France,Female,37,9,"€ 73,225.31"
15808326,Maslov,592,French,Female,34,9,"€ 20,460.20"
15566660,Cole,670,France,Female,41,10,"€ 81,602.02"
15778947,Sullivan,628,French,Male,36,3,"€ 8,742.91"
15632977,Hsiao,745,French,Male,47,5,"€ 145,789.71"
15591747,Rossi,705,French,Male,32,3,"€ 129,576.99"
15567335,Allsop,559,FRA,Female,42,7,"€ 190,040.29"
15609299,Chamberlain,595,French,Male,29,6,"€ 87,771.06"
15669945,Jackson,492,France,Male,35,4,"€ 39,519.53"
15736271,Dumetochukwu,498,France,Female,29,9,"€ 190,035.83"
15710390,Uspensky,655,French,Female,39,6,"€ 148,948.52"
15756481,Garcia,636,FRA,Female,39,3,"€ 184,691.77"
15736730,Soto,634,France,Female,45,2,"€ 143,458.31"
15626040,McDonald,793,Spain,Male,63,0,"€ 27,166.75"
15746553,Castles,526,Germany,Male,50,5,"€ 159,456.87"
15622518,Stephenson,768,FRA,Female,26,5,"€ 70,454.79"
15684908,Davidson,540,Germany,Male,64,1,"€ 95,421.00"
15569446,Tu,732,France,Female,34,8,"€ 187,985.85"
15777504,Colbert,617,France,Female,30,8,"€ 92,621.90"
15677906,Owens,637,Spain,Female,54,5,"€ 150,836.98"
15703292,Chimezie,573,FRA,Male,26,8,"€ 90,177.30"
15712938,Genovese,531,France,Male,44,3,"€ 34,416.79"
15631359,Daluchi,489,FRA,Female,38,5,"€ 85,231.88"
15720847,Sheffield,601,France,Male,35,2,"€ 118,983.18"
15787830,Bailey,452,Germany,Male,33,7,"€ 111,868.23"
15599869,Dyson,728,Spain,Female,29,1,"€ 83,056.22"
15592078,Davide,590,Germany,Female,27,8,"€ 1,676.92"
15596228,Uwaezuoke,490,French,Male,29,4,"€ 32,089.57"
15578462,Hs?,596,Spain,Female,76,9,"€ 13,455.43"
15756894,Onwuka,635,French,Male,29,1,"€ 24,865.54"
15796167,Flores,782,Germany,Male,35,7,"€ 117,644.36"
15664808,Nicoll,790,Spain,Female,37,3,"€ 98,897.32"
15664555,Hughes,587,FRA,Male,40,2,"€ 106,174.70"
15607278,Romano,794,Spain,Female,46,8,"€ 46,386.37"
15585222,Norman,515,FRA,Male,41,8,"€ 185,054.14"
15750299,Davison,746,Spain,Male,24,10,"€ 47,997.39"
15761294,Manna,667,Germany,Female,56,8,"€ 130,846.79"
15810454,Reed,709,France,Male,32,4,"€ 40,861.55"
15673984,Daniels,536,FRA,Female,35,8,"€ 171,840.24"
15609319,Hunt,711,France,Female,41,3,"€ 101,455.07"
15709941,Feng,753,FRA,Male,46,8,"€ 90,747.94"
15580252,Waters,748,FRA,Male,44,4,"€ 2,048.55"
15741275,Yuan,623,FRA,Female,57,7,"€ 84,421.34"
15707132,Yudin,465,French,Male,33,5,"€ 78,698.09"
15600708,Calabresi,640,Spain,Female,34,3,"€ 168,544.85"
15804787,Onyemauchechukwu,562,France,Male,75,5,"€ 39,351.64"
15690021,Martin,502,Germany,Female,42,0,"€ 28,204.98"
15763895,Hung,536,France,Male,32,7,"€ 22,375.14"
15623478,Maslova,670,Germany,Female,32,4,"€ 134,942.45"
15797910,Zetticci,775,Germany,Male,51,2,"€ 134,901.57"
15577751,Pisano,759,Germany,Male,30,4,"€ 8,693.80"
15781777,Sutherland,604,FRA,Male,33,3,"€ 42,437.75"
15740527,Lai,766,Germany,Female,62,7,"€ 5,893.23"
15721251,Watson,554,Spain,Female,41,4,"€ 36,242.19"
15602994,Gorbunov,487,French,Female,53,10,"€ 90,076.85"
15750769,Padovano,725,French,Male,35,7,"€ 150,507.43"
15740175,Raynor,732,Germany,Female,42,2,"€ 87,422.15"
15679968,Ting,623,France,Male,40,5,"€ 192,867.40"
15694404,Eberegbulam,781,French,Female,42,3,"€ 175,674.01"
15657529,Chin,714,Germany,Male,53,1,"€ 72,496.05"
15762882,Manna,577,Germany,Female,31,4,"€ 145,250.43"
15642579,Chang,731,Spain,Female,37,1,"€ 180,712.52"
15598884,Kent,650,Spain,Female,23,5,"€ 180,622.43"
15770185,Buckley,779,France,Male,32,10,"€ 86,306.75"
15800287,Micco,706,Spain,Female,46,2,"€ 150,156.82"
15665861,Avdeev,733,Spain,Male,44,3,"€ 101,617.43"
15662203,Bremer,579,Germany,Female,42,3,"€ 85,424.34"
15616454,Davidson,476,Germany,Female,34,8,"€ 197,221.81"
15702788,Gadsdon,775,France,Male,40,9,"€ 70,196.57"
15778149,Connolly,538,Spain,Male,68,9,"€ 110,440.50"
15680001,McDonald,602,France,Male,38,7,"€ 124,389.61"
15711991,Chiawuotu,615,France,Male,30,8,"€ 3,183.15"
15633834,Milne,700,Germany,Female,28,3,"€ 146,723.72"
15765266,Fleming,615,France,Male,32,1,"€ 2,139.25"
15791867,Hicks,544,Germany,Male,44,2,"€ 69,228.20"
15675380,Logan,573,Spain,Male,56,3,"€ 115,462.27"
15770576,Hammond,555,Spain,Male,50,7,"€ 62,375.10"
15775294,Weber,692,FRA,Female,31,2,"€ 91,829.17"
15727059,Lettiere,476,France,Female,40,4,"€ 182,547.04"
15702499,Schnaars,770,Spain,Male,46,9,"€ 14,725.36"
15611699,Tao,641,French,Female,40,7,"€ 126,996.67"
15654000,Algarin,705,FRA,Female,35,5,"€ 133,991.11"
15657881,Onyemere,784,FRA,Male,38,5,"€ 169,920.92"
15719991,Korovina,727,Spain,Female,52,1,"€ 80,259.67"
15720687,Chidubem,576,French,Female,41,4,"€ 191,035.18"
15687079,King,646,Spain,Male,69,10,"€ 40,421.87"
15582276,Greco,638,French,Male,34,5,"€ 155,643.04"
15763980,Beneventi,632,Germany,Male,30,1,"€ 78,670.52"
15720774,P'eng,850,Spain,Male,44,7,"€ 104,240.77"
15592194,Metcalf,492,France,Female,28,9,"€ 95,957.09"
15803685,Greco,673,Germany,Female,77,10,"€ 59,595.66"
15759456,Lupton,609,Spain,Male,34,7,"€ 46,266.63"
15611544,Ibeamaka,701,Germany,Male,36,7,"€ 189,085.07"
15794257,Hsiung,651,French,Male,34,4,"€ 123,954.15"
15681697,Rueda,508,FRA,Male,31,8,"€ 129,803.08"
15579566,Li Fonti,616,Spain,Female,43,3,"€ 18,761.92"
15577970,Alexeeva,489,FRA,Male,34,5,"€ 43,540.59"
15727489,Madueke,567,Spain,Female,45,1,"€ 62,193.92"
15764284,Torres,714,Spain,Male,27,3,"€ 129,130.09"
15581811,Chukwubuikem,678,Germany,Female,30,1,"€ 16,146.00"
15622527,Holloway,581,France,Female,55,6,"€ 22,442.13"
15753362,Evdokimov,748,Spain,Male,60,3,"€ 78,194.37"
15666652,Anayolisa,781,French,Female,19,3,"€ 124,297.32"
15789714,Semmens,691,Spain,Male,21,3,"€ 104,648.58"
15771543,Tu,507,Germany,Male,31,2,"€ 166,423.66"
15748327,Anderson,724,Germany,Male,34,6,"€ 157,137.23"
15754649,Fang,705,Spain,Female,57,3,"€ 34,134.14"
15810460,Fanucci,708,Spain,Female,64,5,"€ 112,520.07"
15771742,Boyle,580,Germany,Male,38,9,"€ 128,481.50"
15642160,Milanesi,850,FRA,Male,38,5,"€ 16,491.64"
15798439,Davidson,714,Spain,Male,25,2,"€ 132,979.43"
15605293,McKay,559,French,Female,43,1,"€ 196,645.87"
15692631,Bogdanova,577,Spain,Female,44,8,"€ 127,506.76"
15665376,Lavrentiev,647,Germany,Female,35,3,"€ 147,930.46"
15772412,Corser,554,Spain,Male,30,6,"€ 179,689.05"
15654577,Alexeeva,549,Germany,Male,54,5,"€ 2,619.64"
15585427,Madueke,528,France,Female,26,10,"€ 166,799.93"
15584536,Barber,720,Germany,Male,46,3,"€ 133,516.51"
15585853,McCardle,743,Spain,Male,41,7,"€ 163,736.09"
15645271,Radcliffe-Brown,615,Germany,Male,24,8,"€ 179,488.41"
15579387,Ni,635,Germany,Female,44,2,"€ 113,291.75"
15623107,Chukwumaobim,686,Spain,Male,45,3,"€ 64,907.48"
15754072,Dennis,840,Spain,Female,36,6,"€ 141,364.27"
15666163,Hayward,695,France,Male,43,1,"€ 101,141.28"
15765192,Jones,564,France,Male,26,7,"€ 183,490.99"
15804822,L?,805,France,Female,31,4,"€ 4,798.12"
15612893,Nelson,558,Spain,Male,45,4,"€ 131,807.14"
15593636,Cardus,657,France,Female,39,4,"€ 97,192.76"
15693326,Whitehouse,641,France,Female,42,7,"€ 164,128.58"
15809901,Johnstone,755,FRA,Male,36,8,"€ 176,809.87"
15759751,Tsui,483,France,Male,48,1,"€ 110,059.38"
15605425,Chia,545,Germany,Female,44,2,"€ 108,398.63"
15801934,Su,678,France,Male,66,8,"€ 47,117.03"
15592000,Calabresi,781,Germany,Female,48,9,"€ 124,720.68"
15618695,Ts'ui,571,Spain,Female,22,3,"€ 53,328.70"
15637110,McCulloch,634,Spain,Female,35,10,"€ 82,634.41"
15727408,Koo,523,Germany,Male,27,8,"€ 147,059.16"
15716328,Miller,501,FRA,Female,40,2,"€ 141,946.92"
15669060,Woolnough,662,French,Male,74,6,"€ 123,583.85"
15675854,Douglas,573,Spain,Male,50,0,"€ 155,915.24"
15621116,Fang,648,Germany,Male,33,5,"€ 29,076.27"
15781495,Munro,662,France,Female,22,2,"€ 97,382.80"
15740470,Vinogradov,725,FRA,Male,39,4,"€ 57,643.55"
15714391,Lai,563,FRA,Female,35,2,"€ 66,006.75"
15730137,Udegbulam,628,French,Male,31,0,"€ 72,350.47"
15596455,Mao,546,Spain,Female,45,2,"€ 197,789.83"
15717290,Onyekaozulu,688,Germany,Male,41,2,"€ 65,520.74"
15616555,Fu,850,Germany,Male,41,8,"€ 31,825.84"
15659820,Cross,614,French,Female,34,5,"€ 185,561.89"
15696301,Snider,719,French,Female,37,9,"€ 25,803.59"
15771087,Harrison,757,FRA,Female,71,0,"€ 154,337.47"
15808831,Dale,669,France,Male,29,7,"€ 138,145.62"
15812241,Udinese,438,Germany,Male,59,7,"€ 51,565.98"
15680370,DeRose,492,FRA,Male,39,7,"€ 71,323.23"
15780561,Hay,622,France,Female,39,9,"€ 38,882.34"
15800784,Bruce,645,France,Male,42,4,€ 676.06
15715796,Romani,728,France,Male,37,0,"€ 72,203.80"
15605375,Tseng,651,France,Male,35,2,"€ 174,094.24"
15621520,Tang,783,Germany,Female,42,2,"€ 2,150.22"
15665460,Isayeva,732,Spain,Female,67,1,"€ 177,783.04"
15801152,Hill,553,Spain,Female,39,1,"€ 44,363.42"
15756425,Barnes,660,France,Male,30,7,"€ 96,847.91"
15674328,Moreno,670,France,Female,40,3,"€ 148,579.43"
15742404,McGregor,718,FRA,Male,38,7,"€ 38,308.34"
15757140,Genovese,787,France,Male,51,0,"€ 142,538.31"
15570051,Gill,775,Germany,Female,38,6,"€ 153,122.58"
15669175,Ts'ai,479,Germany,Male,24,6,"€ 169,505.83"
15790324,Green,660,FRA,Female,20,6,"€ 57,929.90"
15691119,Martin,721,Germany,Male,68,4,"€ 175,399.14"
15743478,Johnson,659,Germany,Male,39,8,"€ 107,964.36"
15707007,Onio,743,FRA,Female,39,8,"€ 94,263.44"
15572547,Vaguine,670,French,Female,45,9,"€ 155,921.81"
15567063,Manna,766,Germany,Female,34,6,"€ 137,995.66"
15689633,Toomey,845,Spain,Female,38,2,"€ 179,631.85"
15720637,Bell,710,Germany,Female,46,10,"€ 166,586.99"
15616859,Bonwick,602,Germany,Female,43,2,"€ 115,116.35"
15766166,Folliero,604,Spain,Male,43,2,"€ 23,881.62"
15617655,Holt,564,Spain,Female,35,9,"€ 105,837.38"
15623450,Brown,637,Germany,Female,27,7,"€ 101,418.05"
15796612,Ch'ang,527,France,Female,31,1,"€ 182,266.01"
15795963,Fiorentini,687,French,Male,34,7,"€ 28,698.17"
15781598,Middleton,756,Germany,Male,41,6,"€ 50,422.36"
15691871,Millar,503,Germany,Male,42,9,"€ 151,336.96"
15740345,Osborne,657,Spain,Male,42,5,"€ 112,979.60"
15662626,Feng,666,French,Female,40,2,"€ 36,371.27"
15596575,Vale,615,Germany,Male,39,5,"€ 52,166.25"
15657321,Arkwookerum,712,Germany,Male,27,8,"€ 147,261.58"
15575955,Lujan,764,FRA,Female,24,0,"€ 88,724.49"
15743893,Alexeyeva,471,France,Male,42,3,"€ 190,531.77"
15697270,Gannon,608,Spain,Male,27,4,"€ 199,953.33"
15644356,Prokhorova,682,Spain,Female,47,10,"€ 144,290.97"
15677586,Romero,587,Germany,Female,32,3,"€ 130,514.78"
15571261,Toscani,714,Germany,Female,35,6,"€ 53,954.24"
15698758,Onwuamaegbu,630,Spain,Female,31,1,"€ 169,802.73"
15787014,King,648,Germany,Female,28,8,"€ 146,851.73"
15739857,Trentino,785,FRA,Female,40,3,"€ 96,832.82"
15774630,Peacock,601,Germany,Female,47,1,"€ 57,553.02"
15805523,Nnaife,717,FRA,Female,28,1,"€ 74,800.99"
15749557,Chao,707,French,Female,44,6,"€ 192,542.17"
15681180,Barese,771,France,Female,23,7,"€ 72,990.62"
15742028,Udegbulam,602,French,Female,35,5,"€ 31,050.02"
15686463,Fu,626,French,Male,38,7,"€ 52,795.56"
15654379,Onwuatuegwu,588,Spain,Male,59,4,"€ 27,435.41"
15783629,Degtyaryov,616,Germany,Female,42,6,"€ 150,266.81"
15751193,Nnaemeka,621,Spain,Male,33,4,"€ 40,299.23"
15724099,Udinese,674,French,Male,26,6,"€ 149,369.41"
15568429,Mitchell,633,Spain,Female,46,3,"€ 120,250.58"
15648967,Ch'en,698,Germany,Female,64,1,"€ 84,760.32"
15664498,Golovanov,508,FRA,Male,26,7,"€ 156,424.40"
15779522,Efimov,736,FRA,Female,24,0,"€ 109,355.73"
15583850,Davidson,672,Germany,Male,68,0,"€ 184,936.77"
15696539,Wade,613,FRA,Female,21,7,"€ 36,560.51"
15760121,Maynard,712,France,Male,32,9,"€ 165,693.06"
15628279,Murphy,624,FRA,Female,38,3,"€ 163,666.85"
15766163,Zotova,676,France,Male,38,1,"€ 35,644.79"
15566467,Hannah,683,Germany,Female,32,0,"€ 188,203.58"
15639049,Cartagena,489,France,Female,31,7,"€ 6,120.84"
15736413,Hall,739,France,Male,29,1,"€ 164,484.78"
15634815,Hunt,701,FRA,Female,37,3,"€ 164,268.28"
15716381,Greece,666,Germany,Female,50,7,"€ 140,136.10"
15708162,Thomson,565,Germany,Female,40,1,"€ 121,084.27"
15569364,Victor,666,FRA,Male,36,3,"€ 35,156.54"
15791191,Mitchell,633,French,Male,59,2,"€ 103,159.11"
15621205,Olisaemeka,578,France,Male,34,4,"€ 74,858.30"
15704788,Krawczyk,812,Spain,Female,49,8,"€ 91,556.57"
15775756,Alexandrova,809,Germany,Male,33,8,"€ 199,203.21"
15641312,Paterson,615,France,Male,36,6,"€ 27,011.80"
15782531,Chou,684,Spain,Female,31,8,"€ 188,637.05"
15724428,Abel,544,French,Male,40,8,"€ 61,581.20"
15743617,Chesnokova,713,Germany,Male,47,1,"€ 197,529.23"
15585839,Niu,633,French,Male,37,2,"€ 182,258.17"
15658158,Sullivan,672,Germany,Female,23,10,"€ 80,778.50"
15637678,Ma,661,French,Male,35,5,"€ 155,394.52"
15701809,Cavill,749,Spain,Female,28,3,"€ 3,408.70"
15676937,Nicholls,635,Spain,Female,32,8,"€ 19,367.98"
15778975,Nnonso,850,Germany,Female,70,1,"€ 62,282.99"
15710375,Gibson,641,French,Male,41,6,"€ 65,396.79"
15579914,Garcia,633,Germany,Male,30,2,"€ 139,712.81"
15595160,Renwick,413,Spain,Male,35,2,"€ 60,972.84"
15595391,Norris,538,France,Male,31,1,"€ 1,375.46"
15630363,Nkemakonam,437,French,Female,39,0,"€ 22,191.82"
15692443,Piccio,612,Spain,Male,33,5,"€ 8,973.67"
15593795,Linton,516,Germany,Female,53,1,"€ 118,502.34"
15642824,Onyekaozulu,826,Spain,Female,56,8,"€ 161,802.82"
15683524,Tobenna,660,Germany,Female,23,6,"€ 90,494.72"
15713532,Wang,646,Germany,Female,29,4,"€ 15,470.91"
15719827,O'Donnell,767,French,Male,36,3,"€ 65,147.27"
15578435,Langlands,640,France,Male,40,8,"€ 157,886.60"
15723028,Smith,778,French,Male,33,1,"€ 85,439.73"
15595609,Sykes,679,Germany,Male,52,9,"€ 54,038.62"
15622443,Marshall,549,France,Male,31,4,"€ 25,684.85"
15579112,Gibson,598,French,Male,47,2,"€ 186,116.54"
15648479,Stephenson,655,French,Female,45,0,"€ 166,830.71"
15659234,Y?,494,FRA,Male,30,3,"€ 27,886.06"
15811970,Kang,653,FRA,Female,42,1,"€ 5,768.32"
15774192,Miller,539,Germany,Female,38,8,"€ 80,575.44"
15595136,Kryukov,645,FRA,Female,37,1,"€ 68,987.55"
15630580,Y?,751,Germany,Male,34,9,"€ 27,097.82"
15660646,Fanucci,528,France,Male,35,3,"€ 199,320.77"
15614365,Lombardi,696,Germany,Male,31,3,"€ 5,566.60"
15776128,Hs?,716,France,Female,44,6,"€ 133,871.83"
15787035,Anderson,602,FRA,Female,35,8,"€ 152,843.53"
15792646,Trentino,647,Spain,Female,64,1,"€ 41,800.18"
15726832,Donnelly,850,Germany,Male,61,3,"€ 92,053.75"
15773260,Tsou,590,France,Female,32,0,"€ 100,717.54"
15624437,Johnson,825,Spain,Female,32,1,"€ 42,935.15"
15717138,Watson,850,Spain,Male,31,6,"€ 149,170.92"
15657317,Allan,789,France,Female,32,7,"€ 107,499.39"
15626948,Butcher,701,FRA,Female,42,6,"€ 153,342.38"
15758901,Henderson,713,Spain,Female,47,1,"€ 107,825.08"
15777759,Boucaut,570,French,Male,30,2,"€ 47,952.45"
15773322,Obiajulu,536,Germany,Female,44,4,"€ 131,007.18"
15697318,Ifeatu,771,Germany,Male,32,9,"€ 33,143.04"
15678916,Kelly,512,French,Female,75,2,"€ 123,304.62"
15632118,Pirozzi,698,Spain,Male,45,5,"€ 141,970.02"
15788118,Siciliano,656,France,Male,33,7,"€ 37,136.15"
15788930,Silva,761,Spain,Male,37,7,"€ 199,293.01"
15628583,Iweobiegbunam,709,France,Female,30,5,"€ 161,388.22"
15635177,Williamson,597,Spain,Female,66,3,"€ 70,532.53"
15587690,Madueke,592,France,Male,28,2,"€ 144,290.25"
15627630,Chiagoziem,599,France,Female,41,1,"€ 96,069.82"
15610930,Kwemto,572,Germany,Female,35,1,"€ 185,662.84"
15657747,Zito,611,Germany,Female,43,9,"€ 17,913.25"
15568006,Ukaegbunam,634,FRA,Female,45,2,"€ 101,039.53"
15751748,Trevisani,666,French,Male,51,2,"€ 156,953.54"
15722212,Edmondstone,696,French,Female,41,8,"€ 28,276.83"
15658670,Chien,669,France,Female,38,8,"€ 84,049.16"
15761654,Boni,726,Spain,Male,30,8,"€ 147,822.44"
15812210,Yashina,497,Germany,Female,32,8,"€ 9,497.99"
15787051,Georg,750,Spain,Female,39,7,"€ 87,067.73"
15642991,Tung,850,Spain,Female,29,7,"€ 23,237.25"
15713769,Michelides,617,Spain,Male,38,7,"€ 27,239.28"
15605826,Korovina,652,Germany,Male,46,10,"€ 151,481.86"
15648898,Chuang,560,Spain,Female,27,7,"€ 114,669.79"
15705309,Yuriev,629,Spain,Male,39,5,"€ 116,748.14"
15734202,Chidimma,660,Germany,Female,52,4,"€ 90,877.76"
15658852,Stevens,676,FRA,Male,38,8,"€ 133,692.88"
15612633,Kao,581,Spain,Male,43,9,"€ 30,662.91"
15604818,Edmund la Touche,798,FRA,Male,34,9,"€ 191,395.88"
15593900,Belousov,705,FRA,Male,38,1,"€ 106,648.58"
15624995,McCane,714,Spain,Female,31,6,"€ 50,899.91"
15570087,Parry-Okeden,664,French,Female,44,8,"€ 115,452.51"
15802617,Hudson,697,Germany,Male,43,7,"€ 64,139.10"
15656029,Marsden,609,French,Male,37,6,"€ 22,030.72"
15739194,Manfrin,548,Spain,Male,38,0,"€ 38,434.73"
15607275,Ch'ang,850,Spain,Male,39,6,"€ 42,774.84"
15629475,Clark,656,France,Male,41,2,"€ 158,973.77"
15635034,Aldrich,727,Germany,Male,37,9,"€ 34,551.35"
15756333,Khan,642,France,Female,55,7,"€ 101,515.76"
15777436,Murray,710,Spain,Female,31,5,"€ 9,561.73"
15676835,Anayolisa,710,Spain,Male,33,1,"€ 168,313.17"
15574206,Shillito,718,French,Female,37,7,"€ 55,100.09"
15613017,McMillan,586,Germany,Male,32,1,"€ 31,830.06"
15815131,Howells,617,Spain,Female,36,7,"€ 71,519.40"
15585455,Stewart,630,FRA,Male,28,9,"€ 32,599.35"
15692929,Ikechukwu,791,Germany,Female,42,10,"€ 139,946.68"
15758081,Repina,673,Spain,Male,39,8,"€ 110,468.51"
15667476,Cox,477,Germany,Female,36,3,"€ 74,042.00"
15738248,Lo,662,FRA,Female,37,5,"€ 151,871.84"
15672152,Grant,850,Germany,Male,37,9,"€ 199,693.84"
15673372,Stevenson,635,FRA,Female,58,1,"€ 58,907.08"
15587611,Kauffmann,537,FRA,Male,59,9,"€ 103,799.77"
15803415,Samsonova,579,France,Female,39,3,"€ 93,835.64"
15715673,Niu,651,Spain,Female,46,4,"€ 156,425.57"
15655648,Bock,610,FRA,Female,25,2,"€ 123,723.83"
15763613,Barlow,581,FRA,Male,30,1,"€ 199,464.08"
15660385,Stevenson,592,France,Male,39,7,"€ 83,084.33"
15733261,Kung,688,Spain,Female,35,6,"€ 25,488.43"
15796231,Nwankwo,681,French,Female,18,1,"€ 9,596.40"
15624866,Brewer,658,Germany,Male,37,3,"€ 70,370.24"
15623730,Ch'iu,792,France,Male,34,1,"€ 86,330.32"
15668248,Quinn,528,Germany,Female,62,7,"€ 168,507.68"
15694518,Kodilinyechukwu,624,Spain,Female,36,0,"€ 111,605.90"
15638028,Ifeanyichukwu,562,Germany,Male,31,4,"€ 143,317.42"
15795895,Yermakova,678,Germany,Male,36,1,"€ 27,619.06"
15694376,Sullivan,705,Germany,Female,64,3,"€ 146,573.66"
15669204,Grant,650,Germany,Male,23,4,"€ 69,055.45"
15773779,Jacka,593,Spain,Female,46,2,"€ 54,453.72"
15580682,Tsai,652,France,Female,40,4,"€ 33,524.60"
15768530,Emery,554,Spain,Female,27,4,"€ 135,083.73"
15672875,Piccio,584,Germany,Male,32,8,"€ 137,439.34"
15617082,Sanders,516,French,Male,33,7,"€ 11,205.50"
15760514,Sharp,789,Germany,Female,43,9,"€ 60,176.10"
15761775,Myers,598,Germany,Male,20,8,"€ 29,552.70"
15799964,Campbell,669,Germany,Female,30,7,"€ 188,795.85"
15693906,Abbott,645,FRA,Female,24,3,"€ 11,638.17"
15739514,Preston,659,France,Female,32,9,"€ 93,155.75"
15756926,Atherton,833,Germany,Male,29,1,"€ 48,986.18"
15770984,Fanucci,697,Spain,Female,40,7,"€ 116,951.10"
15703979,Evans,580,Germany,Male,39,3,"€ 137,041.26"
15801821,Cookson,691,France,Male,38,1,"€ 44,653.50"
15711028,Nnachetam,534,France,Male,52,1,"€ 104,035.41"
15791842,Johnstone,478,French,Female,32,6,"€ 110,593.62"
15746127,Hort,572,France,Female,47,2,"€ 36,099.70"
15663625,Johnson,501,French,Male,37,4,"€ 12,470.30"
15604891,Zaytseva,624,Spain,Female,38,8,"€ 95,403.41"
15589666,Sorokina,595,FRA,Female,39,9,"€ 151,757.81"
15627881,Diehl,603,FRA,Male,30,8,"€ 47,536.46"
15664895,Onuchukwu,602,FRA,Female,25,0,"€ 101,274.17"
15676094,Osonduagwuike,500,France,Female,34,6,"€ 140,268.45"
15761720,Mead,422,France,Male,41,6,"€ 11,663.09"
15611961,Stewart,615,French,Male,35,7,"€ 150,784.29"
15680167,Thomson,635,FRA,Female,78,6,"€ 119,400.08"
15762543,Goliwe,711,FRA,Female,32,1,"€ 126,188.42"
15658475,Lori,834,FRA,Male,36,8,"€ 89,983.02"
15779743,Onwuamaeze,633,French,Female,44,7,"€ 29,761.29"
15661532,Butusov,650,French,Female,31,1,"€ 27,073.81"
15782360,Rogers,743,Germany,Male,65,2,"€ 96,399.67"
15767908,Nicholson,567,FRA,Male,38,6,"€ 45,422.89"
15677105,Rossi,706,Germany,Female,46,4,"€ 108,699.59"
15641474,Hall,638,France,Male,46,9,"€ 38,967.29"
15624451,Huddart,641,French,Female,38,3,"€ 116,466.19"
15577985,Chinomso,574,France,Female,34,5,"€ 17,993.43"
15571666,Shaw,642,Germany,Male,30,8,"€ 43,250.54"
15783691,Hargreaves,722,Spain,Female,35,1,"€ 125,240.80"
15671172,Swain,623,France,Male,23,1,"€ 191,415.94"
15731760,Butcher,681,French,Male,25,5,"€ 90,860.97"
15585599,Stone,530,French,Female,34,8,"€ 141,872.52"
15784958,Allan,797,France,Female,55,10,"€ 49,418.87"
15734524,Wang,653,FRA,Male,51,3,"€ 170,426.65"
15614103,Colombo,850,Germany,Male,42,8,"€ 51,016.02"
15794895,McKay,581,Spain,Male,34,1,"€ 81,175.25"
15772381,Brient,589,Germany,Male,38,8,"€ 99,106.97"
15710553,Yin,555,Germany,Male,48,3,"€ 79,134.78"
15649292,Bellucci,748,French,Female,49,7,"€ 163,550.58"
15792565,Duncan,745,French,Female,46,7,"€ 67,769.94"
15718245,Pirozzi,730,French,Male,34,1,"€ 126,592.01"
15703117,Findlay,565,France,Female,44,1,"€ 89,602.81"
15758136,King,778,FRA,Male,37,3,"€ 179,421.84"
15799932,Iweobiegbunam,812,FRA,Male,24,10,"€ 156,906.15"
15633516,Tucker,526,France,Male,42,1,"€ 168,486.02"
15622532,Izmailova,708,France,Female,47,0,"€ 132,730.07"
15798960,Meng,680,French,Male,33,2,"€ 39,057.67"
15698664,Liang,567,Spain,Male,43,2,"€ 174,606.35"
15703614,Hutchinson,564,Spain,Male,48,5,"€ 79,259.77"
15699195,Shen,709,French,Female,24,3,"€ 168,515.61"
15710543,Okwuoma,629,French,Male,46,1,"€ 161,125.67"
15695499,Chinwemma,510,French,Female,45,10,"€ 77,878.62"
15622321,Golubova,506,French,Female,32,3,"€ 80,823.02"
15715744,Schiavone,605,France,Male,39,7,"€ 119,348.28"
15788151,Moore,650,Spain,Male,32,1,"€ 178,331.36"
15687153,Graham,850,Germany,Male,49,8,"€ 119,174.88"
15684958,Amadi,489,Germany,Male,38,2,"€ 82,662.73"
15706116,McKay,659,Germany,Female,30,8,"€ 40,441.10"
15740557,Fedorova,753,France,Female,43,5,"€ 109,881.71"
15707291,Percy,477,Germany,Male,48,8,"€ 157,937.35"
15583353,Floyd,610,Spain,Female,45,3,"€ 38,276.84"
15761024,Long,619,France,Female,33,2,"€ 65,222.48"
15630709,Castiglione,619,Germany,Female,31,2,"€ 2,181.94"
15639590,Melendez,758,FRA,Female,30,3,"€ 156,249.06"
15659399,Mazzi,516,Germany,Male,50,7,"€ 45,591.23"
15567078,Kovaleva,789,FRA,Female,27,8,"€ 79,458.12"
15696373,Gill,687,FRA,Female,44,9,"€ 103,042.20"
15786617,Arcuri,485,Germany,Male,34,3,"€ 70,209.83"
